,Adm1code,adm1_fr,adm1_ht,adm2code,adm2_en,adm2_fr,adm3code,adm3_en,adm3_fr,Institution name,Catégorie,Institution_Type,Institution_Code,LatDD,LongDD
1639,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1640,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1641,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1642,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1643,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1644,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1645,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1646,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1647,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1648,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1649,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1650,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1651,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1652,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1653,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1654,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1655,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1656,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1657,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1658,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1659,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1660,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1661,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1662,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1663,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1664,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1665,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1666,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1667,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1668,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1669,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1670,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1671,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1672,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1673,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1674,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1675,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1676,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1677,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1678,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1679,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1680,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1681,HT01,Ouest,Lwès,HT0112,Delmas,Delmas,HT0112-01,1re Section St Martin,1re Section St Martin,,,,,,
1682,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1683,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1684,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1685,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1686,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1687,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1688,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1689,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1690,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1691,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1692,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1693,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1694,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1695,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1696,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1697,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1698,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1699,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1700,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1701,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1702,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1703,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1704,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1705,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1706,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1707,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1708,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1709,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1710,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1711,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1712,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1713,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1714,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1715,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1716,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1717,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1718,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1719,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1720,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1721,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1722,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1723,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1724,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1725,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1726,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1727,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1728,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1729,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1730,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1731,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1732,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1733,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1734,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1735,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1736,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1737,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1738,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1739,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1740,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1741,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1742,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1743,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1744,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1745,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1746,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1747,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1748,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1749,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1750,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1751,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1752,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1753,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1754,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1755,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1756,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1757,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1758,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1759,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1760,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1761,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1762,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1763,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1764,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1765,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1766,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1767,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1768,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1769,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1770,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1771,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1772,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1773,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1774,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1775,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1776,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1777,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1778,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1779,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1780,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1781,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1782,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1783,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1784,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1785,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1786,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1787,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1788,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1789,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1790,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1791,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1792,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1793,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1794,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1795,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1796,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1797,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1798,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1799,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1800,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1801,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1802,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1803,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1804,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1805,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1806,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1807,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1808,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1809,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1810,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1811,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1812,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1813,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1814,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1815,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1816,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1817,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1818,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1819,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1820,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1821,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1822,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1823,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1824,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1825,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1826,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1827,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1828,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1829,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1830,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1831,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1832,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1833,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1834,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
1835,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-11,11e Section Riviere Froide,11e Section Rivière Froide,,,,,,
1836,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-12,12e Section Malanga,12e Section Malanga,,,,,,
1837,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-13,13e Section Corail Thor,13e Section Corail Thor,,,,,,
1838,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-01,1re Section Morne Chandelle,1re Section Morne Chandelle,,,,,,
1839,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-02,2e Section Platon Dufrene,2e Section Platon Dufrene,,,,,,
1840,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-03,3e Section Taifer,3e Section Taïfer,,,,,,
1841,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-04,4e Section Procy,4e Section Procy,,,,,,
1842,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-05,5e Section Coupeau,5e Section Coupeau,,,,,,
1843,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-06,6e Section Bouvier,6e Section Bouvier,,,,,,
1844,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-07,7e Section Lavalle,7e Section Lavalle,,,,,,
1845,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-08,8e Section Berly,8e Section Berly,,,,,,
1846,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-09,9e Section Bizoton,9e Section Bizoton,,,,,,
1847,HT01,Ouest,Lwès,HT0113,Carrefour,Carrefour,HT0113-10,10e Section Thor,10e Section Thor,,,,,,
